candidate_id,strategy,case_id,scenario_weight,full_project_capex_cny,common_infrastructure_annual_cost_cny,flexible_asset_annual_cost_cny,electrolyzer_stack_replacement_cny,annual_operating_margin_cny,gross_revenue_cny,full_project_net_annual_value_cny,renewable_generation_mwh,renewable_utilization_rate,curtailment_mwh,export_land_mwh,spot_compute_service_mwh_it,spot_compute_service_rate,hydrogen_sales_kg,hydrogen_demand_service_rate,eens_mwh,max_offshore_balance_residual_mw,max_land_balance_residual_mw,battery_power_mw,battery_energy_mwh,electrolyzer_power_mw,hydrogen_storage_kg,fuel_cell_power_mw,compute_it_capacity_mw,hydrogen_export_capacity_kg_per_h,compute_price_cny_per_mwh_it,hydrogen_price_cny_per_kg
hydrogen_led,hydrogen_led,contract_c2250_h20,1,3.13557194e+10,3103409895,328558685.1,25644080.11,1080495550,1178210399,-2351473030,3300000,0.999832275,553.4925446,1734322.233,0,0,24326400.11,0.2314155261,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2250,20
hydrogen_led,hydrogen_led,contract_c2500_h20,1,3.13557194e+10,3103409895,328558685.1,25644080.11,1080495550,1178210399,-2351473030,3300000,0.999832275,553.4925446,1734322.233,0,0,24326400.11,0.2314155261,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2500,20
hydrogen_led,hydrogen_led,contract_c1000_h25,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1227916590,1360108359,-2204051991,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1000,25
hydrogen_led,hydrogen_led,contract_c1250_h25,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1227916590,1360108359,-2204051991,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1250,25
hydrogen_led,hydrogen_led,contract_c1500_h25,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1227916590,1360108359,-2204051991,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1500,25
hydrogen_led,hydrogen_led,contract_c1750_h25,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1227916590,1360108359,-2204051991,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1750,25
hydrogen_led,hydrogen_led,contract_c2000_h25,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1227916590,1360108359,-2204051991,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2000,25
hydrogen_led,hydrogen_led,contract_c2250_h25,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1227916590,1360108359,-2204051991,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2250,25
hydrogen_led,hydrogen_led,contract_c2500_h25,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1227916590,1360108359,-2204051991,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2500,25
hydrogen_led,hydrogen_led,contract_c1000_h30,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1400904479,1533096248,-2031064101,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1000,30
hydrogen_led,hydrogen_led,contract_c1250_h30,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1400904479,1533096248,-2031064101,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1250,30
hydrogen_led,hydrogen_led,contract_c1500_h30,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1400904479,1533096248,-2031064101,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1500,30
hydrogen_led,hydrogen_led,contract_c1750_h30,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1400904479,1533096248,-2031064101,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1750,30
hydrogen_led,hydrogen_led,contract_c2000_h30,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1400904479,1533096248,-2031064101,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2000,30
hydrogen_led,hydrogen_led,contract_c2250_h30,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1400904479,1533096248,-2031064101,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2250,30
hydrogen_led,hydrogen_led,contract_c2500_h30,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1400904479,1533096248,-2031064101,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2500,30
hydrogen_led,hydrogen_led,contract_c1000_h35,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1573892368,1706084137,-1858076212,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1000,35
hydrogen_led,hydrogen_led,contract_c1250_h35,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1573892368,1706084137,-1858076212,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1250,35
hydrogen_led,hydrogen_led,contract_c1500_h35,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1573892368,1706084137,-1858076212,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1500,35
hydrogen_led,hydrogen_led,contract_c1750_h35,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1573892368,1706084137,-1858076212,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,1750,35
hydrogen_led,hydrogen_led,contract_c2000_h35,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1573892368,1706084137,-1858076212,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2000,35
hydrogen_led,hydrogen_led,contract_c2250_h35,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1573892368,1706084137,-1858076212,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2250,35
hydrogen_led,hydrogen_led,contract_c2500_h35,1,3.13557194e+10,3103409895,328558685.1,36471613.32,1573892368,1706084137,-1858076212,3300000,0.999832275,553.4925446,1172855.134,0,0,34597577.86,0.3291245991,0,0,2.842170943e-14,0,0,308.7479476,36089.98728,0,0,4025.552976,2500,35
integrated_contract,integrated_contract,contract_c1000_h20,1,3.895245036e+10,3103409895,1460670894,11327713.51,1751245985,1820124830,-2812834805,3300000,0.9998150479,610.3417884,1192970.119,1175460.235,0.9128228459,10745657.09,0.1022227653,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1000,20
integrated_contract,integrated_contract,contract_c1250_h20,1,3.895245036e+10,3103409895,1460670894,11327713.51,2045111043,2113989889,-2518969746,3300000,0.9998150479,610.3417884,1192970.119,1175460.235,0.9128228459,10745657.09,0.1022227653,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1250,20
integrated_contract,integrated_contract,contract_c1500_h20,1,3.895245036e+10,3103409895,1460670894,11327713.51,2338976102,2407854948,-2225104688,3300000,0.9998150479,610.3417884,1192970.119,1175460.235,0.9128228459,10745657.09,0.1022227653,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1500,20
integrated_contract,integrated_contract,contract_c1750_h20,1,3.895245036e+10,3103409895,1460670894,11327713.51,2632841161,2701720006,-1931239629,3300000,0.9998150479,610.3417884,1192970.119,1175460.235,0.9128228459,10745657.09,0.1022227653,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1750,20
integrated_contract,integrated_contract,contract_c2000_h20,1,3.895245036e+10,3103409895,1460670894,11327713.51,2926706220,2995585065,-1637374570,3300000,0.9998150479,610.3417884,1192970.119,1175460.235,0.9128228459,10745657.09,0.1022227653,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2000,20
integrated_contract,integrated_contract,contract_c2250_h20,1,3.895245036e+10,3103409895,1460670894,11327713.51,3220571278,3289450124,-1343509511,3300000,0.9998150479,610.3417884,1192970.119,1175460.235,0.9128228459,10745657.09,0.1022227653,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2250,20
integrated_contract,integrated_contract,contract_c2500_h20,1,3.895245036e+10,3103409895,1460670894,11327713.51,3514436337,3583315183,-1049644452,3300000,0.9998150479,610.3417884,1192970.119,1175460.235,0.9128228459,10745657.09,0.1022227653,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2500,20
integrated_contract,integrated_contract,contract_c1000_h25,1,3.895245036e+10,3103409895,1460670894,16637298.69,1817160608,1902946180,-2746920182,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1000,25
integrated_contract,integrated_contract,contract_c1250_h25,1,3.895245036e+10,3103409895,1460670894,16637298.69,2111025666,2196811239,-2453055123,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1250,25
integrated_contract,integrated_contract,contract_c1500_h25,1,3.895245036e+10,3103409895,1460670894,16637298.69,2404890725,2490676297,-2159190065,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1500,25
integrated_contract,integrated_contract,contract_c1750_h25,1,3.895245036e+10,3103409895,1460670894,16637298.69,2698755784,2784541356,-1865325006,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1750,25
integrated_contract,integrated_contract,contract_c2000_h25,1,3.895245036e+10,3103409895,1460670894,16637298.69,2992620843,3078406415,-1571459947,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2000,25
integrated_contract,integrated_contract,contract_c2250_h25,1,3.895245036e+10,3103409895,1460670894,16637298.69,3286485902,3372271474,-1277594888,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2250,25
integrated_contract,integrated_contract,contract_c2500_h25,1,3.895245036e+10,3103409895,1460670894,16637298.69,3580350960,3666136532,-983729829.3,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2500,25
integrated_contract,integrated_contract,contract_c1000_h30,1,3.895245036e+10,3103409895,1460670894,16637298.69,1896072696,1981858268,-2668008093,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1000,30
integrated_contract,integrated_contract,contract_c1250_h30,1,3.895245036e+10,3103409895,1460670894,16637298.69,2189937755,2275723327,-2374143035,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1250,30
integrated_contract,integrated_contract,contract_c1500_h30,1,3.895245036e+10,3103409895,1460670894,16637298.69,2483802814,2569588386,-2080277976,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1500,30
integrated_contract,integrated_contract,contract_c1750_h30,1,3.895245036e+10,3103409895,1460670894,16637298.69,2777667873,2863453445,-1786412917,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1750,30
integrated_contract,integrated_contract,contract_c2000_h30,1,3.895245036e+10,3103409895,1460670894,16637298.69,3071532931,3157318504,-1492547858,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2000,30
integrated_contract,integrated_contract,contract_c2250_h30,1,3.895245036e+10,3103409895,1460670894,16637298.69,3365397990,3451183562,-1198682800,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2250,30
integrated_contract,integrated_contract,contract_c2500_h30,1,3.895245036e+10,3103409895,1460670894,16637298.69,3659263049,3745048621,-904817740.7,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2500,30
integrated_contract,integrated_contract,contract_c1000_h35,1,3.895245036e+10,3103409895,1460670894,16637298.69,1974984785,2060770357,-2589096005,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1000,35
integrated_contract,integrated_contract,contract_c1250_h35,1,3.895245036e+10,3103409895,1460670894,16637298.69,2268849844,2354635416,-2295230946,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1250,35
integrated_contract,integrated_contract,contract_c1500_h35,1,3.895245036e+10,3103409895,1460670894,16637298.69,2562714902,2648500475,-2001365887,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1500,35
integrated_contract,integrated_contract,contract_c1750_h35,1,3.895245036e+10,3103409895,1460670894,16637298.69,2856579961,2942365533,-1707500828,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,1750,35
integrated_contract,integrated_contract,contract_c2000_h35,1,3.895245036e+10,3103409895,1460670894,16637298.69,3150445020,3236230592,-1413635770,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2000,35
integrated_contract,integrated_contract,contract_c2250_h35,1,3.895245036e+10,3103409895,1460670894,16637298.69,3444310079,3530095651,-1119770711,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2250,35
integrated_contract,integrated_contract,contract_c2500_h35,1,3.895245036e+10,3103409895,1460670894,16637298.69,3738175138,3823960710,-825905652.1,3300000,0.9998150479,610.3417884,916324.5419,1175460.235,0.9128228459,15782417.73,0.1501371549,0,5.684341886e-14,2.842170943e-14,0,0,152.9901622,26467.23137,0,136.5,1877.120574,2500,35
